"Qubit","T1 (us)","T2 (us)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","RX error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","CZ error ","Gate time (ns)","Operational"
"67","118.79225341068545","59.613517135439494","0.06494140625","0.07861328125","0.05126953125","1560","0.00018010265105331073","0.00018010265105331073","0","0.00018010265105331073","0.00018010265105331073","67_68:0.004585842997459844;67_57:0.004329018034958276;67_66:0.0038978942602374556","67_68:84;67_57:84;67_66:84","true"
"68","134.60870731475262","104.9802011209829","0.01025390625","0.0166015625","0.00390625","1560","0.0002868694375955647","0.0002868694375955647","0","0.0002868694375955647","0.0002868694375955647","68_67:0.004585842997459844;68_69:0.003064900184233249","68_67:84;68_69:84","true"
"69","180.74723475210837","56.22014595243087","0.019287109375","0.0283203125","0.01025390625","1560","0.00025066899111423344","0.00025066899111423344","0","0.00025066899111423344","0.00025066899111423344","69_78:0.006353189058115605;69_68:0.003064900184233249;69_70:0.004876544687354822","69_78:84;69_68:84;69_70:84","true"
"70","105.40456767931718","97.0142467118353","0.003173828125","0.00537109375","0.0009765625","1560","0.00026188214559793216","0.00026188214559793216","0","0.00026188214559793216","0.00026188214559793216","70_69:0.004876544687354822;70_71:0.004231161031295949","70_69:84;70_71:84","true"
"71","138.70195426103294","35.377060558145274","0.01171875","0.0146484375","0.0087890625","1560","0.00016179623376547266","0.00016179623376547266","0","0.00016179623376547266","0.00016179623376547266","71_72:0.07877155618726522;71_58:0.0026331189190485493;71_70:0.004231161031295949","71_72:84;71_58:84;71_70:84","true"
"72","129.97633144831758","78.49313991635702","0.006103515625","0.00927734375","0.0029296875","1560","0.0002378945618134764","0.0002378945618134764","0","0.0002378945618134764","0.0002378945618134764","72_73:0.07089089695350637;72_71:0.07877155618726522","72_73:84;72_71:84","true"
"73","82.41504320715194","61.244996451268136","0.0126953125","0.01806640625","0.00732421875","1560","0.00021118367423681814","0.00021118367423681814","0","0.00021118367423681814","0.00021118367423681814","73_72:0.07089089695350637;73_74:0.005334342007398241;73_79:0.003553132251453761","73_72:84;73_74:84;73_79:84","true"
"74","97.45159852064432","108.50507315777574","0.006591796875","0.00927734375","0.00390625","1560","0.00020333645573010652","0.00020333645573010652","0","0.00020333645573010652","0.00020333645573010652","74_73:0.005334342007398241;74_75:0.005530383092902047","74_73:84;74_75:84","true"
"75","185.02903621142613","97.52335952265913","0.005615234375","0.00927734375","0.001953125","1560","0.00020246053746964074","0.00020246053746964074","0","0.00020246053746964074","0.00020246053746964074","75_59:0.0070782096142315565;75_74:0.005530383092902047","75_59:84;75_74:84","true"
"76","145.98251714669425","79.60757294040761","0.01953125","0.02197265625","0.01708984375","1560","0.00020988706774666808","0.00020988706774666808","0","0.00020988706774666808","0.00020988706774666808","76_81:0.00274482560087308;76_61:0.003098301234047973","76_81:84;76_61:84","true"
"77","149.40500530839404","66.67057062270035","0.00732421875","0.0087890625","0.005859375","1560","0.00017118382244340943","0.00017118382244340943","0","0.00017118382244340943","0.00017118382244340943","77_85:0.003016146603981751;77_65:0.004405497953816506","77_85:84;77_65:84","true"
"78","106.70997209703721","96.25730742422445","0.025390625","0.02587890625","0.02490234375","1560","0.0002366943852891671","0.0002366943852891671","0","0.0002366943852891671","0.0002366943852891671","78_69:0.006353189058115605;78_89:0.004552827694138506","78_69:84;78_89:84","true"
"79","97.26555349543298","50.51509422848726","0.0087890625","0.013671875","0.00390625","1560","0.0003370263712004904","0.0003370263712004904","0","0.0003370263712004904","0.0003370263712004904","79_93:0.00352765228895624;79_73:0.003553132251453761","79_93:84;79_73:84","true"
"80","165.01617224241397","185.62208000249575","0.00439453125","0.00830078125","0.00048828125","1560","0.00026388904321689985","0.00026388904321689985","0","0.00026388904321689985","0.00026388904321689985","80_81:0.0023969881689255845","80_81:84","true"
"81","115.13452591783272","22.01999830278713","0.009033203125","0.01220703125","0.005859375","1560","0.00011518451787575648","0.00011518451787575648","0","0.00011518451787575648","0.00011518451787575648","81_80:0.0023969881689255845;81_82:0.0036013143949385484;81_76:0.00274482560087308","81_80:84;81_82:84;81_76:84","true"
"82","130.51352285564775","37.22022292783403","0.007568359375","0.013671875","0.00146484375","1560","0.00021523297703112578","0.00021523297703112578","0","0.00021523297703112578","0.00021523297703112578","82_81:0.0036013143949385484;82_83:0.004086540438641206","82_81:84;82_83:84","true"
"83","212.60731539456685","217.3846625124991","0.070556640625","0.06689453125","0.07421875","1560","0.00022776881580202431","0.00022776881580202431","0","0.00022776881580202431","0.00022776881580202431","83_96:0.003315654080750685;83_82:0.004086540438641206;83_84:0.003937978285374233","83_96:84;83_82:84;83_84:84","true"
"84","175.32784773135364","105.33853220372008","0.006591796875","0.0126953125","0.00048828125","1560","0.00021376687863555507","0.00021376687863555507","0","0.00021376687863555507","0.00021376687863555507","84_83:0.003937978285374233;84_85:0.0033991230193485267","84_83:84;84_85:84","true"
"85","161.4152414933007","26.413312504129532","0.014892578125","0.00927734375","0.0205078125","1560","0.00028535229634871364","0.00028535229634871364","0","0.00028535229634871364","0.00028535229634871364","85_77:0.003016146603981751;85_86:0.0038074355225609646;85_84:0.0033991230193485267","85_77:84;85_86:84;85_84:84","true"
"86","137.03186795311953","83.70247905857025","0.003662109375","0.00537109375","0.001953125","1560","0.00019279862332444888","0.00019279862332444888","0","0.00019279862332444888","0.00019279862332444888","86_85:0.0038074355225609646;86_87:0.003478860721340571","86_85:84;86_87:84","true"
"87","186.22740900235573","252.0479077723734","0.022216796875","0.02978515625","0.0146484375","1560","0.0002137522862983338","0.0002137522862983338","0","0.0002137522862983338","0.0002137522862983338","87_86:0.003478860721340571;87_88:0.002822696965560423;87_97:0.004192289205408484","87_86:84;87_88:84;87_97:84","true"
"88","140.71133465644579","163.3824629688434","0.00537109375","0.00927734375","0.00146484375","1560","0.00020070067078156498","0.00020070067078156498","0","0.00020070067078156498","0.00020070067078156498","88_87:0.002822696965560423;88_89:0.003010945322923897","88_87:84;88_89:84","true"
"89","150.64149146544676","92.57696482733657","0.016845703125","0.01611328125","0.017578125","1560","0.00024811779696129395","0.00024811779696129395","0","0.00024811779696129395","0.00024811779696129395","89_90:0.0028497109865409653;89_88:0.003010945322923897;89_78:0.004552827694138506","89_90:84;89_88:84;89_78:84","true"
"90","122.0333460990303","114.33577606812254","0.00732421875","0.01025390625","0.00439453125","1560","0.00023705972373678417","0.00023705972373678417","0","0.00023705972373678417","0.00023705972373678417","90_89:0.0028497109865409653;90_91:0.0037825176977904773","90_89:84;90_91:84","true"
"91","148.75722039655136","16.245678266074243","0.015869140625","0.0185546875","0.01318359375","1560","0.00022015799072873764","0.00022015799072873764","0","0.00022015799072873764","0.00022015799072873764","91_98:0.002867546469557447;91_90:0.0037825176977904773;91_92:0.0031616333578589617","91_98:84;91_90:84;91_92:84","true"
"92","153.7848680470453","90.57679683247831","0.007568359375","0.01123046875","0.00390625","1560","0.00020376475451331144","0.00020376475451331144","0","0.00020376475451331144","0.00020376475451331144","92_91:0.0031616333578589617;92_93:0.0028725562303167917","92_91:84;92_93:84","true"
"93","202.47228422055335","51.39400150673338","0.053955078125","0.06982421875","0.0380859375","1560","0.00017186040239542438","0.00017186040239542438","0","0.00017186040239542438","0.00017186040239542438","93_94:0.011178264141923577;93_79:0.00352765228895624;93_92:0.0028725562303167917","93_94:84;93_79:84;93_92:84","true"
"94","110.29456621271598","6.730913196548641","0.009033203125","0.009765625","0.00830078125","1560","0.0010354418225025305","0.0010354418225025305","0","0.0010354418225025305","0.0010354418225025305","94_93:0.011178264141923577;94_95:0.011880300778520092","94_93:84;94_95:84","true"
"95","102.9115733557005","37.10809466960615","0.032958984375","0.0419921875","0.02392578125","1560","0.00012837181344427346","0.00012837181344427346","0","0.00012837181344427346","0.00012837181344427346","95_99:0.007197766991071275;95_94:0.011880300778520092","95_99:84;95_94:84","true"
"96","154.86443269371645","146.31625599605078","0.003662109375","0.0068359375","0.00048828125","1560","0.0002754294656928238","0.0002754294656928238","0","0.0002754294656928238","0.0002754294656928238","96_83:0.003315654080750685;96_103:0.0037661752181762376","96_83:84;96_103:84","true"
"97","68.92805038916396","85.10410533084912","0.003662109375","0.0068359375","0.00048828125","1560","0.00029771603675504216","0.00029771603675504216","0","0.00029771603675504216","0.00029771603675504216","97_87:0.004192289205408484;97_107:0.0035041650057971996","97_87:84;97_107:84","true"
"98","146.91185672054112","20.468328545739425","0.0087890625","0.01513671875","0.00244140625","1560","0.0001749200320980616","0.0001749200320980616","0","0.0001749200320980616","0.0001749200320980616","98_91:0.002867546469557447;98_111:0.006000686793170118","98_91:84;98_111:84","true"
"99","117.27455153302995","15.672890837018588","0.0244140625","0.02294921875","0.02587890625","1560","0.0006387449975689146","0.0006387449975689146","0","0.0006387449975689146","0.0006387449975689146","99_115:0.007283920669116817;99_95:0.007197766991071275","99_115:84;99_95:84","true"
